sample_id,true_label,true_label_name,predicted_label,predicted_label_name,entropy,confidence,margin,top2_class,top2_class_name,top2_prob,density_dist,is_correct,knowledge_gap,gap_explanation,learning_objective,objective_description,selected_strategy,strategy_reason,n_experiences
10217,8,Ship,8,Ship,0.869074,0.693188,0.479084,2,Bird,0.214103,19.614222,True,general_uncertainty,"Moderate uncertainty (0.869). Prediction was correct (predicted 'Ship', true 'Ship'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Ship'.,8
30321,5,Dog,5,Dog,0.869308,0.740097,0.590458,6,Frog,0.149639,17.076038,True,general_uncertainty,"Moderate uncertainty (0.869). Prediction was correct (predicted 'Dog', true 'Dog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dog'.,8
8550,5,Dog,5,Dog,0.869359,0.704916,0.507489,7,Horse,0.197427,22.922068,True,low_intra_class_diversity,Medium entropy (0.869) with sparse feature-space neighbourhood for 'Dog' (density_dist=22.922 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dog'.,8
19688,5,Dog,5,Dog,0.869520,0.722541,0.547975,4,Deer,0.174566,14.010595,True,general_uncertainty,"Moderate uncertainty (0.870). Prediction was correct (predicted 'Dog', true 'Dog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dog'.,8
18261,3,Cat,3,Cat,0.869522,0.731021,0.552483,0,Airplane,0.178539,20.843718,True,low_intra_class_diversity,Medium entropy (0.870) with sparse feature-space neighbourhood for 'Cat' (density_dist=20.844 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Cat'.,8
26622,0,Airplane,0,Airplane,0.869526,0.721308,0.540749,7,Horse,0.180559,22.369894,True,low_intra_class_diversity,Medium entropy (0.870) with sparse feature-space neighbourhood for 'Airplane' (density_dist=22.370 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Airplane'.,8
4352,7,Horse,7,Horse,0.869660,0.736438,0.623645,5,Dog,0.112793,20.530962,True,low_intra_class_diversity,Medium entropy (0.870) with sparse feature-space neighbourhood for 'Horse' (density_dist=20.531 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Horse'.,8
16765,5,Dog,5,Dog,0.869779,0.744373,0.584610,7,Horse,0.159764,17.371532,True,general_uncertainty,"Moderate uncertainty (0.870). Prediction was correct (predicted 'Dog', true 'Dog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dog'.,8
9399,7,Horse,7,Horse,0.870043,0.755731,0.645007,2,Bird,0.110723,19.434895,True,general_uncertainty,"Moderate uncertainty (0.870). Prediction was correct (predicted 'Horse', true 'Horse'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Horse'.,8
8445,4,Deer,4,Deer,0.870107,0.757030,0.636881,0,Airplane,0.120149,16.505436,True,general_uncertainty,"Moderate uncertainty (0.870). Prediction was correct (predicted 'Deer', true 'Deer'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Deer'.,8
26057,4,Deer,4,Deer,0.870114,0.724676,0.587729,3,Cat,0.136946,16.284845,True,general_uncertainty,"Moderate uncertainty (0.870). Prediction was correct (predicted 'Deer', true 'Deer'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Deer'.,8
37047,0,Airplane,0,Airplane,0.870267,0.712936,0.519310,3,Cat,0.193626,33.089462,True,low_intra_class_diversity,Medium entropy (0.870) with sparse feature-space neighbourhood for 'Airplane' (density_dist=33.089 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Airplane'.,8
27639,4,Deer,4,Deer,0.870366,0.763561,0.665396,7,Horse,0.098165,14.525205,True,general_uncertainty,"Moderate uncertainty (0.870). Prediction was correct (predicted 'Deer', true 'Deer'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Deer'.,8
33207,6,Frog,6,Frog,0.870374,0.776927,0.694058,4,Deer,0.082869,17.701128,True,general_uncertainty,"Moderate uncertainty (0.870). Prediction was correct (predicted 'Frog', true 'Frog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Frog'.,8
38156,2,Bird,2,Bird,0.870419,0.719994,0.541102,3,Cat,0.178892,20.363319,True,low_intra_class_diversity,Medium entropy (0.870) with sparse feature-space neighbourhood for 'Bird' (density_dist=20.363 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Bird'.,8
8375,7,Horse,7,Horse,0.870450,0.665425,0.450089,4,Deer,0.215336,28.439341,True,low_intra_class_diversity,Medium entropy (0.870) with sparse feature-space neighbourhood for 'Horse' (density_dist=28.439 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Horse'.,8
14856,5,Dog,5,Dog,0.870455,0.768869,0.679538,3,Cat,0.089331,19.810986,True,general_uncertainty,"Moderate uncertainty (0.870). Prediction was correct (predicted 'Dog', true 'Dog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dog'.,8
14795,6,Frog,6,Frog,0.870712,0.751231,0.609589,3,Cat,0.141642,17.013321,True,general_uncertainty,"Moderate uncertainty (0.871). Prediction was correct (predicted 'Frog', true 'Frog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Frog'.,8
19588,7,Horse,7,Horse,0.870847,0.695613,0.506068,3,Cat,0.189545,19.491606,True,general_uncertainty,"Moderate uncertainty (0.871). Prediction was correct (predicted 'Horse', true 'Horse'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Horse'.,8
36955,5,Dog,4,Deer,0.871018,0.706062,0.510708,5,Dog,0.195354,14.307752,False,general_uncertainty,"Moderate uncertainty (0.871). Prediction was incorrect (predicted 'Deer', true 'Dog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dog'.,8
40124,2,Bird,2,Bird,0.871045,0.792558,0.733982,6,Frog,0.058577,14.683562,True,general_uncertainty,"Moderate uncertainty (0.871). Prediction was correct (predicted 'Bird', true 'Bird'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Bird'.,8
591,0,Airplane,0,Airplane,0.871204,0.727055,0.551697,3,Cat,0.175358,23.240582,True,low_intra_class_diversity,Medium entropy (0.871) with sparse feature-space neighbourhood for 'Airplane' (density_dist=23.241 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Airplane'.,8
25172,9,Truck,9,Truck,0.871257,0.733582,0.566243,3,Cat,0.167339,26.290466,True,low_intra_class_diversity,Medium entropy (0.871) with sparse feature-space neighbourhood for 'Truck' (density_dist=26.290 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Truck'.,8
10312,2,Bird,2,Bird,0.871311,0.660654,0.413973,4,Deer,0.246681,20.117247,True,general_uncertainty,"Moderate uncertainty (0.871). Prediction was correct (predicted 'Bird', true 'Bird'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Bird'.,8
33290,6,Frog,6,Frog,0.871320,0.670239,0.400363,3,Cat,0.269876,17.398033,True,general_uncertainty,"Moderate uncertainty (0.871). Prediction was correct (predicted 'Frog', true 'Frog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Frog'.,8
9947,6,Frog,6,Frog,0.871509,0.686130,0.436229,2,Bird,0.249901,15.233642,True,general_uncertainty,"Moderate uncertainty (0.872). Prediction was correct (predicted 'Frog', true 'Frog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Frog'.,8
6987,3,Cat,3,Cat,0.871641,0.724601,0.606585,2,Bird,0.118016,18.960621,True,general_uncertainty,"Moderate uncertainty (0.872). Prediction was correct (predicted 'Cat', true 'Cat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Cat'.,8
41850,0,Airplane,0,Airplane,0.871836,0.717313,0.577211,2,Bird,0.140102,19.673161,True,general_uncertainty,"Moderate uncertainty (0.872). Prediction was correct (predicted 'Airplane', true 'Airplane'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Airplane'.,8
42312,5,Dog,5,Dog,0.871882,0.681279,0.439580,4,Deer,0.241699,14.722407,True,general_uncertainty,"Moderate uncertainty (0.872). Prediction was correct (predicted 'Dog', true 'Dog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dog'.,8
27516,4,Deer,4,Deer,0.871902,0.702465,0.512240,3,Cat,0.190226,18.038574,True,general_uncertainty,"Moderate uncertainty (0.872). Prediction was correct (predicted 'Deer', true 'Deer'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Deer'.,8
3835,4,Deer,4,Deer,0.871969,0.763508,0.668995,0,Airplane,0.094513,19.909081,True,general_uncertainty,"Moderate uncertainty (0.872). Prediction was correct (predicted 'Deer', true 'Deer'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Deer'.,8
15882,6,Frog,2,Bird,0.872007,0.577655,0.205281,6,Frog,0.372374,20.616091,False,low_intra_class_diversity,Medium entropy (0.872) with sparse feature-space neighbourhood for 'Frog' (density_dist=20.616 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Frog'.,8
34251,3,Cat,3,Cat,0.872181,0.757266,0.655562,9,Truck,0.101704,17.822533,True,general_uncertainty,"Moderate uncertainty (0.872). Prediction was correct (predicted 'Cat', true 'Cat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Cat'.,8
6945,5,Dog,5,Dog,0.872236,0.724111,0.528525,2,Bird,0.195586,14.002798,True,general_uncertainty,"Moderate uncertainty (0.872). Prediction was correct (predicted 'Dog', true 'Dog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dog'.,8
9935,4,Deer,4,Deer,0.872558,0.682467,0.442425,5,Dog,0.240042,23.227667,True,low_intra_class_diversity,Medium entropy (0.873) with sparse feature-space neighbourhood for 'Deer' (density_dist=23.228 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Deer'.,8
14233,9,Truck,9,Truck,0.872695,0.663144,0.484533,8,Ship,0.178611,36.908463,True,low_intra_class_diversity,Medium entropy (0.873) with sparse feature-space neighbourhood for 'Truck' (density_dist=36.908 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Truck'.,8
33430,4,Deer,4,Deer,0.872700,0.609854,0.269350,2,Bird,0.340504,29.869713,True,low_intra_class_diversity,Medium entropy (0.873) with sparse feature-space neighbourhood for 'Deer' (density_dist=29.870 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Deer'.,8
565,4,Deer,4,Deer,0.872742,0.781687,0.713118,6,Frog,0.068569,15.090288,True,general_uncertainty,"Moderate uncertainty (0.873). Prediction was correct (predicted 'Deer', true 'Deer'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Deer'.,8
35931,5,Dog,5,Dog,0.872749,0.761918,0.641037,7,Horse,0.120881,17.711706,True,general_uncertainty,"Moderate uncertainty (0.873). Prediction was correct (predicted 'Dog', true 'Dog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dog'.,8
13768,3,Cat,3,Cat,0.872787,0.776560,0.693465,8,Ship,0.083095,23.553381,True,low_intra_class_diversity,Medium entropy (0.873) with sparse feature-space neighbourhood for 'Cat' (density_dist=23.553 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Cat'.,8
601,2,Bird,2,Bird,0.872978,0.527063,0.098210,0,Airplane,0.428854,21.526037,True,decision_boundary_confusion,High entropy (0.873) with low decision margin (0.098). The model confuses 'Bird' with 'Airplane' (p=0.429). The model's decision boundary between these two classes is weak.,increase_class_separation,Sharpen the decision boundary between the confused classes by presenting discriminative examples from both sides of the boundary.,COUNTEREXAMPLE,Objective 'increase_class_separation' requires exposing discriminative pairs. Counterexample Learning selected: will retrieve boundary examples from both 'Bird' (true class) and 'Airplane' (confused class).,8
39930,3,Cat,3,Cat,0.872986,0.775727,0.662615,9,Truck,0.113112,14.478503,True,general_uncertainty,"Moderate uncertainty (0.873). Prediction was correct (predicted 'Cat', true 'Cat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Cat'.,8
18672,9,Truck,9,Truck,0.873036,0.661067,0.461626,1,Automobile,0.199441,28.249020,True,low_intra_class_diversity,Medium entropy (0.873) with sparse feature-space neighbourhood for 'Truck' (density_dist=28.249 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Truck'.,8
2718,5,Dog,5,Dog,0.873081,0.490896,0.018598,3,Cat,0.472298,15.979468,True,decision_boundary_confusion,High entropy (0.873) with low decision margin (0.019). The model confuses 'Dog' with 'Cat' (p=0.472). The model's decision boundary between these two classes is weak.,increase_class_separation,Sharpen the decision boundary between the confused classes by presenting discriminative examples from both sides of the boundary.,COUNTEREXAMPLE,Objective 'increase_class_separation' requires exposing discriminative pairs. Counterexample Learning selected: will retrieve boundary examples from both 'Dog' (true class) and 'Cat' (confused class).,8
36953,3,Cat,3,Cat,0.873315,0.667340,0.393963,4,Deer,0.273377,13.974268,True,general_uncertainty,"Moderate uncertainty (0.873). Prediction was correct (predicted 'Cat', true 'Cat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Cat'.,8
36537,3,Cat,3,Cat,0.873386,0.747628,0.641280,4,Deer,0.106349,16.181730,True,general_uncertainty,"Moderate uncertainty (0.873). Prediction was correct (predicted 'Cat', true 'Cat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Cat'.,8
12846,7,Horse,4,Deer,0.873395,0.595360,0.243008,7,Horse,0.352352,20.693027,False,low_intra_class_diversity,Medium entropy (0.873) with sparse feature-space neighbourhood for 'Horse' (density_dist=20.693 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Horse'.,8
16467,7,Horse,7,Horse,0.873411,0.630494,0.330827,4,Deer,0.299666,20.845112,True,low_intra_class_diversity,Medium entropy (0.873) with sparse feature-space neighbourhood for 'Horse' (density_dist=20.845 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Horse'.,8
17838,7,Horse,7,Horse,0.873486,0.711408,0.533964,3,Cat,0.177444,23.741617,True,low_intra_class_diversity,Medium entropy (0.873) with sparse feature-space neighbourhood for 'Horse' (density_dist=23.742 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Horse'.,8
31174,3,Cat,3,Cat,0.873527,0.704285,0.503016,4,Deer,0.201270,19.620813,True,general_uncertainty,"Moderate uncertainty (0.874). Prediction was correct (predicted 'Cat', true 'Cat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Cat'.,8
41925,3,Cat,3,Cat,0.873632,0.729413,0.549397,2,Bird,0.180016,14.054583,True,general_uncertainty,"Moderate uncertainty (0.874). Prediction was correct (predicted 'Cat', true 'Cat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Cat'.,8
12831,0,Airplane,0,Airplane,0.873758,0.699533,0.524218,4,Deer,0.175315,24.367689,True,low_intra_class_diversity,Medium entropy (0.874) with sparse feature-space neighbourhood for 'Airplane' (density_dist=24.368 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Airplane'.,8
11380,7,Horse,7,Horse,0.873765,0.757378,0.675048,3,Cat,0.082329,21.080978,True,low_intra_class_diversity,Medium entropy (0.874) with sparse feature-space neighbourhood for 'Horse' (density_dist=21.081 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Horse'.,8
37066,7,Horse,7,Horse,0.873907,0.702263,0.535546,5,Dog,0.166716,18.917681,True,general_uncertainty,"Moderate uncertainty (0.874). Prediction was correct (predicted 'Horse', true 'Horse'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Horse'.,8
4861,5,Dog,5,Dog,0.873924,0.611031,0.264374,3,Cat,0.346657,16.275835,True,general_uncertainty,"Moderate uncertainty (0.874). Prediction was correct (predicted 'Dog', true 'Dog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dog'.,8
8971,6,Frog,6,Frog,0.873967,0.721918,0.539882,8,Ship,0.182036,15.859479,True,general_uncertainty,"Moderate uncertainty (0.874). Prediction was correct (predicted 'Frog', true 'Frog'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Frog'.,8
32383,5,Dog,5,Dog,0.874281,0.716397,0.539507,2,Bird,0.176890,21.867990,True,low_intra_class_diversity,Medium entropy (0.874) with sparse feature-space neighbourhood for 'Dog' (density_dist=21.868 > threshold 20.299). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dog'.,8
