sample_id,true_label,predicted_label,confidence,predictive_entropy,correct_prediction
10110,3,3,0.686435,1.104205,True
10111,0,0,0.988293,0.065010,True
10112,0,0,0.584759,1.001066,True
10113,8,8,0.930020,0.321517,True
10114,3,3,0.965413,0.161867,True
10115,0,0,0.990123,0.066843,True
10116,5,5,0.941676,0.262329,True
10117,0,0,0.979720,0.122993,True
10118,4,4,0.828674,0.459085,True
10119,5,5,0.988100,0.066236,True
10120,4,4,0.962286,0.187932,True
10121,7,7,0.766904,0.781038,True
10122,4,4,0.825531,0.605420,True
10123,8,8,0.945064,0.257873,True
10124,6,6,0.999997,0.000051,True
10125,7,7,0.998589,0.011100,True
10126,6,6,0.999930,0.000789,True
10127,1,1,0.992674,0.044560,True
10128,2,2,0.932365,0.321515,True
10129,2,2,0.988007,0.075371,True
10130,9,9,0.995470,0.031526,True
10131,0,0,0.884720,0.422500,True
10132,7,7,0.765199,0.597716,True
10133,3,3,0.888989,0.348637,True
10134,8,8,0.988856,0.063957,True
10135,5,5,0.966846,0.168772,True
10136,9,9,0.999913,0.000940,True
10137,4,0,0.550764,1.190641,False
10138,4,4,0.958625,0.204077,True
10139,9,9,0.404230,1.340527,True
10140,1,1,0.952556,0.197241,True
10141,7,7,0.714470,1.106922,True
10142,1,1,0.999956,0.000514,True
10143,4,3,0.400883,1.109454,False
10144,6,6,1.000000,0.000003,True
10145,5,5,0.902035,0.419634,True
10146,7,7,0.998754,0.010767,True
10147,2,2,0.964094,0.163168,True
10148,2,2,0.549887,1.031326,True
10149,3,0,0.570204,1.027343,False
10150,4,4,0.832211,0.717601,True
10151,5,5,0.935193,0.299736,True
10152,4,4,0.963894,0.179112,True
10153,8,8,0.999877,0.001364,True
10154,9,9,0.954937,0.203887,True
10155,0,0,0.888667,0.406582,True
10156,0,0,0.996332,0.027156,True
10157,0,0,0.960098,0.220064,True
10158,4,4,0.910873,0.372664,True
10159,6,6,0.963505,0.184952,True
10160,3,3,0.966214,0.190105,True
10161,0,0,0.977665,0.120044,True
10162,3,3,0.973487,0.129972,True
10163,3,3,0.960623,0.167579,True
10164,3,3,0.748850,0.681316,True
10165,9,9,0.871102,0.550115,True
10166,8,8,0.999682,0.002917,True
10167,6,6,0.999358,0.005527,True
10168,8,8,0.946333,0.259836,True
10169,7,7,0.894475,0.498499,True
10170,8,8,0.990989,0.053596,True
10171,9,9,0.900430,0.392819,True
10172,1,1,0.999997,0.000047,True
10173,2,2,0.991465,0.055090,True
10174,6,6,0.999981,0.000258,True
10175,6,6,1.000000,0.000000,True
10176,9,9,0.938216,0.272645,True
10177,2,2,0.714145,0.765502,True
10178,4,4,0.996684,0.026101,True
10179,0,0,0.952254,0.220023,True
10180,7,7,0.999172,0.007256,True
10181,7,7,0.999995,0.000081,True
10182,3,3,0.893440,0.499641,True
10183,7,7,0.997476,0.018794,True
10184,6,6,0.778066,0.746977,True
10185,8,8,0.996953,0.021495,True
10186,5,5,0.939388,0.255020,True
10187,8,8,0.999917,0.000949,True
10188,9,9,0.946994,0.224568,True
10189,0,0,0.933252,0.333750,True
10190,6,6,0.999110,0.007848,True
10191,6,6,0.999907,0.001021,True
10192,3,3,0.919655,0.352573,True
10193,8,8,0.793877,0.817474,True
10194,3,3,0.873656,0.437210,True
10195,7,7,0.993600,0.046471,True
10196,2,2,0.984510,0.084105,True
10197,3,3,0.967999,0.174018,True
10198,0,0,0.992960,0.047108,True
10199,1,1,0.991320,0.058586,True
10200,0,0,0.999759,0.002560,True
10201,5,5,0.683816,0.629452,True
10202,6,6,0.939535,0.298995,True
10203,3,3,0.835962,0.669467,True
10204,9,9,0.999168,0.006730,True
10205,5,5,0.759777,0.899803,True
10206,8,8,0.808065,0.541678,True
10207,9,9,0.848305,0.710145,True
10208,3,3,0.893999,0.420424,True
10209,6,6,0.999941,0.000665,True
10210,2,2,0.652070,0.813881,True
10211,0,0,0.948409,0.257547,True
10212,6,6,0.708567,0.828769,True
10213,8,8,0.997423,0.018150,True
10214,6,6,0.988460,0.072875,True
10215,7,7,0.998221,0.014096,True
10216,0,0,0.999819,0.001863,True
10217,8,8,0.693188,0.869074,True
10218,5,5,0.964224,0.198633,True
10219,2,2,0.625889,1.065890,True
10220,2,2,0.707657,0.998607,True
10221,6,6,0.999682,0.002877,True
10222,7,7,0.935350,0.257739,True
10223,5,5,0.771511,0.672588,True
10224,8,8,0.999449,0.005181,True
10225,1,1,0.999960,0.000444,True
10226,1,1,0.952448,0.195378,True
10227,0,0,0.861443,0.569976,True
10228,1,1,0.788927,0.788152,True
10229,3,0,0.588019,1.077121,False
10230,3,3,0.887205,0.441101,True
10231,0,0,0.937830,0.236982,True
10232,5,5,0.777169,0.897434,True
10233,7,7,0.998735,0.009889,True
10234,0,0,0.819223,0.519847,True
10235,8,8,0.830402,0.582489,True
10236,6,6,0.952905,0.217310,True
10237,4,4,0.952067,0.223911,True
10238,9,9,0.983930,0.082429,True
10239,4,4,0.855497,0.512990,True
10240,5,5,0.696199,0.965000,True
10241,6,6,0.988742,0.068439,True
10242,9,9,0.996621,0.024874,True
10243,5,5,0.999958,0.000477,True
10244,2,2,0.887878,0.472680,True
10245,5,5,0.995152,0.033046,True
10246,4,4,0.905237,0.388565,True
10247,7,7,0.999359,0.005724,True
10248,7,7,0.802286,0.715640,True
10249,7,7,0.922442,0.274342,True
10250,5,5,0.932546,0.324313,True
10251,4,4,0.710140,0.763456,True
10252,9,9,0.999921,0.000844,True
10253,0,0,0.999384,0.005826,True
10254,1,1,0.995213,0.035372,True
10255,0,0,0.965330,0.169469,True
10256,4,4,0.981738,0.109131,True
10257,0,0,0.833662,0.675180,True
10258,1,1,0.997165,0.021434,True
10259,2,2,0.913579,0.343147,True
10260,5,5,0.930433,0.340993,True
10261,8,8,0.996227,0.025480,True
10262,5,5,0.860700,0.469574,True
10263,2,2,0.996444,0.027747,True
10264,4,4,0.936333,0.294315,True
10265,2,2,0.926211,0.375392,True
10266,0,0,0.655433,1.039047,True
10267,3,3,0.991390,0.057622,True
10268,8,8,0.624180,1.135457,True
10269,1,1,1.000000,0.000000,True
10270,7,7,0.974172,0.138166,True
10271,9,9,0.999997,0.000040,True
10272,9,9,0.999404,0.005126,True
10273,2,2,0.983768,0.091937,True
10274,0,0,0.987301,0.081626,True
10275,1,1,0.951172,0.234963,True
10276,5,5,0.939913,0.240071,True
10277,3,3,0.920443,0.380858,True
10278,5,5,0.852159,0.583451,True
10279,2,2,0.840525,0.655497,True
10280,4,4,0.999002,0.009332,True
10281,2,2,0.978822,0.119104,True
10282,7,7,0.983889,0.086476,True
10283,1,1,0.998453,0.011559,True
10284,6,6,0.848399,0.428898,True
10285,5,5,0.912701,0.319514,True
10286,5,5,0.801163,0.673191,True
10287,6,6,0.830267,0.659904,True
10288,3,3,0.882856,0.465503,True
10289,2,2,0.822640,0.630182,True
10290,8,8,0.998357,0.012181,True
10291,1,1,0.994512,0.034112,True
10292,9,9,0.999946,0.000594,True
10293,3,3,0.847326,0.578310,True
10294,2,2,0.827432,0.500561,True
10295,1,1,0.993986,0.036763,True
10296,5,5,0.826458,0.526362,True
10297,7,7,0.999998,0.000023,True
10298,8,8,0.824864,0.640420,True
10299,2,2,0.969512,0.186147,True
10300,1,1,0.999936,0.000719,True
10301,9,9,0.924619,0.319647,True
10302,1,1,0.999840,0.001677,True
10303,2,2,0.948146,0.235635,True
10304,8,8,0.955844,0.182344,True
10305,9,9,0.998957,0.008632,True
10306,8,8,0.996512,0.024944,True
10307,1,1,0.999646,0.003190,True
10308,4,4,0.996164,0.025732,True
10309,0,0,0.961595,0.204702,True
10310,5,5,0.988654,0.074080,True
10311,5,5,0.997091,0.020007,True
10312,2,2,0.660654,0.871311,True
10313,0,0,0.979638,0.104923,True
10314,9,9,0.999145,0.007454,True
10315,5,5,0.855124,0.520212,True
10316,7,7,0.994268,0.039796,True
10317,0,0,0.875775,0.471297,True
10318,4,4,0.999521,0.004527,True
10319,2,2,0.994293,0.039938,True
10320,3,3,0.941337,0.250908,True
10321,8,8,0.954119,0.225713,True
10322,9,9,0.999998,0.000036,True
10323,4,4,0.984479,0.100277,True
10324,4,4,0.968431,0.160106,True
10325,3,3,0.999361,0.005560,True
10326,4,4,0.952385,0.258532,True
10327,7,7,0.999926,0.000815,True
10328,1,1,0.989887,0.056520,True
10329,8,8,0.987729,0.083704,True
10330,9,9,0.926751,0.262816,True
10331,1,1,0.995949,0.030838,True
10332,6,6,0.998866,0.009714,True
10333,5,5,0.943565,0.286065,True
10334,5,5,0.930080,0.271335,True
10335,9,9,0.999450,0.005077,True
10336,6,6,1.000000,0.000000,True
10337,5,5,0.745297,0.650334,True
10338,1,1,0.918889,0.294078,True
10339,6,6,0.946137,0.240952,True
10340,2,2,0.885726,0.532733,True
10341,1,1,0.999327,0.005607,True
10342,1,1,0.996491,0.027204,True
10343,0,0,0.957395,0.218944,True
10344,5,5,0.940277,0.227615,True
10345,7,7,0.839235,0.660506,True
10346,4,4,0.999957,0.000504,True
10347,7,7,0.999039,0.008664,True
10348,4,4,0.820210,0.627632,True
10349,4,4,0.958373,0.198824,True
10350,7,7,0.998647,0.011163,True
10351,0,0,0.945668,0.311460,True
10352,7,7,0.970915,0.144153,True
10353,3,3,0.799813,0.791311,True
10354,3,3,0.969112,0.138960,True
10355,0,0,0.996534,0.025630,True
10356,5,5,0.944829,0.245476,True
10357,8,8,0.924857,0.346198,True
10358,8,8,1.000000,0.000003,True
10359,2,2,0.985329,0.085615,True
10360,6,6,0.999317,0.006227,True
10361,8,8,0.999982,0.000222,True
10362,5,5,0.899611,0.377292,True
10363,8,8,0.999944,0.000606,True
10364,1,1,0.874465,0.489045,True
10365,1,1,0.989339,0.059053,True
10366,7,7,0.873865,0.568493,True
10367,5,5,0.672211,0.769759,True
10368,7,7,0.999997,0.000044,True
10369,2,2,0.652273,0.891074,True
10370,7,7,0.994360,0.037284,True
10371,9,9,0.803076,0.563019,True
10372,3,3,0.987387,0.073427,True
10373,7,7,0.979133,0.103142,True
10374,5,5,0.909922,0.443654,True
10375,6,6,0.996085,0.029689,True
10376,4,4,0.942395,0.250889,True
10377,4,4,0.991921,0.047776,True
10378,0,0,0.969239,0.166926,True
10379,5,5,0.840444,0.623373,True
10380,8,8,0.999994,0.000083,True
10381,4,4,0.987066,0.075946,True
10382,4,4,0.956417,0.203678,True
10383,3,3,0.810679,0.592800,True
10384,7,7,0.919503,0.362656,True
10385,6,6,0.930165,0.264745,True
10386,4,4,0.986424,0.092282,True
10387,2,2,0.824975,0.690670,True
10388,9,9,1.000000,0.000000,True
10389,7,7,0.999372,0.005779,True
10390,1,1,0.999869,0.001395,True
10391,8,8,0.974056,0.162014,True
10392,6,6,0.999964,0.000439,True
10393,6,6,0.982074,0.108388,True
10394,2,2,0.957957,0.208116,True
10395,4,4,0.994528,0.034309,True
10396,6,6,0.987921,0.083362,True
10397,1,1,0.815002,0.636163,True
10398,8,8,0.967992,0.169445,True
10399,6,6,0.997853,0.017870,True
10400,7,7,0.987794,0.078708,True
10401,4,4,0.935793,0.304725,True
10402,6,6,0.998527,0.011615,True
10403,0,0,0.984758,0.093663,True
10404,9,9,0.986139,0.088216,True
10405,5,5,0.915545,0.344608,True
10406,2,2,0.995458,0.029834,True
10407,0,0,0.999515,0.004304,True
10408,3,3,0.840296,0.677365,True
10409,9,9,0.995775,0.027470,True
10410,3,3,0.970229,0.147708,True
10411,5,5,0.545669,1.412858,True
10412,9,9,0.963056,0.167299,True
10413,1,1,0.976501,0.111584,True
10414,4,4,0.740452,0.684457,True
10415,3,3,0.616711,0.919134,True
10416,0,0,0.919073,0.303286,True
10417,4,4,0.997103,0.023704,True
10418,8,8,0.999999,0.000015,True
10419,4,4,0.953333,0.221541,True
10420,8,8,0.907025,0.313893,True
10421,2,2,0.990646,0.065728,True
10422,9,9,0.991021,0.056143,True
10423,5,5,0.988137,0.067813,True
10424,0,0,0.985078,0.077575,True
10425,4,4,0.907935,0.431317,True
10426,0,0,0.999526,0.004609,True
10427,0,0,0.894803,0.369239,True
10428,5,5,0.506053,0.816658,True
10429,0,0,0.998557,0.011000,True
10430,8,8,0.999970,0.000339,True
10431,7,7,0.874025,0.576432,True
10432,9,9,0.946619,0.246170,True
10433,1,1,0.962136,0.176470,True
10434,7,7,0.974838,0.133191,True
10435,7,7,0.609465,0.673372,True
10436,2,2,0.925897,0.367064,True
10437,3,3,0.738964,0.906349,True
10438,5,5,0.414881,1.564844,True
10439,2,2,0.811174,0.678499,True
10440,8,8,0.999998,0.000029,True
10441,0,0,0.999971,0.000354,True
10442,1,1,0.998305,0.013445,True
10443,3,3,0.596157,1.055325,True
10444,6,6,0.629557,1.139633,True
10445,6,6,0.988966,0.072453,True
10446,1,1,0.999080,0.007908,True
10447,3,3,0.666809,0.868460,True
10448,4,4,0.995381,0.033531,True
10449,9,9,0.997840,0.015418,True
10450,6,6,0.999901,0.001098,True
10451,8,8,0.669565,0.788953,True
10452,9,9,0.980085,0.111671,True
10453,2,2,0.765950,0.886049,True
10454,8,8,0.988137,0.066816,True
10455,9,9,0.996333,0.024230,True
10456,3,3,0.993078,0.048666,True
10457,6,6,0.993925,0.040440,True
10458,7,7,0.996043,0.029536,True
10459,0,0,0.980270,0.097281,True
10460,3,3,0.968251,0.181705,True
10461,5,5,0.820263,0.561354,True
10462,8,8,0.999959,0.000496,True
10463,2,2,0.996609,0.023718,True
10464,4,4,0.976253,0.127054,True
10465,8,8,0.999686,0.002935,True
10466,0,0,0.990416,0.055790,True
10467,3,3,0.985048,0.093913,True
10468,5,5,0.997920,0.016611,True
10469,8,8,0.997920,0.014966,True
10470,0,0,0.945779,0.216051,True
10471,2,2,0.978844,0.118625,True
10472,8,8,0.522610,1.064009,True
10473,7,7,0.933609,0.284950,True
10474,7,7,0.984996,0.089911,True
10475,6,6,0.999707,0.002897,True
10476,9,9,0.898731,0.454946,True
10477,8,8,0.997408,0.019504,True
10478,8,8,0.823210,0.742916,True
10479,7,7,0.997845,0.015454,True
10480,6,6,0.900674,0.454609,True
10481,9,9,0.958560,0.178926,True
10482,4,4,0.992319,0.055343,True
10483,2,2,0.999810,0.002002,True
10484,2,2,0.978438,0.119505,True
10485,3,3,0.842221,0.535143,True
10486,0,0,0.979125,0.104382,True
10487,6,6,0.928161,0.365275,True
10488,1,1,1.000000,0.000001,True
10489,7,7,0.981983,0.093195,True
10490,0,5,0.568664,1.156430,False
10491,7,7,0.769499,0.863085,True
10492,0,0,0.989990,0.065297,True
10493,5,5,0.964896,0.177368,True
10494,3,3,0.996775,0.025793,True
10495,2,2,0.998892,0.009162,True
10496,9,9,0.897165,0.492916,True
10497,5,5,0.583632,0.944299,True
10498,6,6,0.999969,0.000352,True
10499,7,7,0.999870,0.001381,True
10500,1,1,0.999437,0.004798,True
10501,2,2,0.967104,0.147055,True
10502,6,6,0.883067,0.391199,True
10503,6,6,0.689497,0.958484,True
10504,1,1,0.934798,0.310240,True
10505,9,9,0.544465,1.303921,True
10506,1,1,0.999977,0.000293,True
10507,3,3,0.878240,0.530131,True
10508,6,6,0.999998,0.000030,True
10509,1,1,0.918405,0.362399,True
10510,3,3,0.642251,1.117914,True
10511,7,7,0.851697,0.656766,True
10512,1,1,0.997615,0.016784,True
10513,1,1,0.999800,0.001910,True
10514,8,8,0.957270,0.186139,True
10515,5,5,0.956680,0.205055,True
10516,2,2,0.921272,0.323328,True
10517,0,0,0.744659,0.794017,True
10518,1,1,0.850188,0.623536,True
10519,3,3,0.899589,0.468199,True
10520,1,1,0.999040,0.007629,True
10521,6,6,0.897588,0.351052,True
10522,4,4,0.602036,0.968142,True
10523,7,7,0.961395,0.197330,True
10524,0,0,0.986784,0.076366,True
10525,2,2,0.993158,0.048659,True
10526,8,8,0.979885,0.100727,True
10527,5,5,0.977941,0.124265,True
10528,9,9,0.999997,0.000045,True
10529,5,4,0.468664,1.417220,False
10530,7,7,0.997484,0.019191,True
10531,3,3,0.976068,0.128171,True
10532,0,0,0.979321,0.110882,True
10533,5,5,0.821379,0.598011,True
10534,3,3,0.582963,0.896257,True
10535,6,6,0.910706,0.408658,True
10536,8,8,0.739616,0.647085,True
10537,1,1,0.939673,0.227884,True
10538,2,2,0.670829,1.008528,True
10539,3,3,0.735506,0.974537,True
10540,6,6,0.893944,0.459124,True
10541,4,4,0.879149,0.573955,True
10542,4,4,0.934406,0.263781,True
10543,7,7,0.750174,0.819262,True
10544,5,5,0.484272,1.177785,True
10545,5,5,0.623299,1.124578,True
10546,3,3,0.850810,0.605023,True
10547,9,9,0.995883,0.033469,True
10548,9,9,0.981757,0.109139,True
10549,8,8,0.954719,0.216377,True
10550,3,6,0.655060,1.021020,False
10551,2,2,0.946473,0.214323,True
10552,1,1,0.987653,0.066531,True
10553,8,8,0.999440,0.005287,True
10554,4,4,0.742562,0.623060,True
10555,1,1,0.999869,0.001466,True
10556,3,3,0.811828,0.755600,True
10557,6,6,0.999898,0.001163,True
10558,4,4,0.991423,0.058910,True
10559,7,7,1.000000,0.000000,True
10560,5,5,0.451478,1.334645,True
10561,2,2,0.814093,0.752208,True
10562,7,7,0.988723,0.066453,True
10563,6,3,0.482541,1.047924,False
10564,2,2,0.890197,0.518006,True
10565,9,9,0.998540,0.011010,True
10566,8,8,0.978488,0.128982,True
10567,9,9,0.959082,0.213222,True
10568,1,1,0.999498,0.004520,True
10569,3,3,0.975487,0.128850,True
10570,0,0,0.996349,0.026854,True
10571,6,6,0.999983,0.000212,True
10572,6,6,0.999846,0.001551,True
10573,9,9,0.981479,0.123117,True
10574,9,9,0.985590,0.080171,True
10575,8,8,0.976853,0.123641,True
10576,0,0,0.988041,0.066443,True
10577,8,8,0.791522,0.609883,True
10578,7,7,0.966539,0.174046,True
10579,4,4,0.999792,0.002247,True
10580,9,9,0.995558,0.029025,True
10581,8,8,0.961621,0.163168,True
10582,5,5,0.707428,0.747039,True
10583,8,8,0.990006,0.057197,True
10584,1,1,0.999991,0.000122,True
10585,7,7,0.684206,0.940637,True
10586,0,0,0.988133,0.076009,True
10587,0,0,0.777872,0.762917,True
10588,5,5,0.931220,0.306926,True
10589,5,5,0.969036,0.143514,True
10590,1,1,0.994213,0.039304,True
10591,6,6,0.985064,0.080341,True
10592,0,0,0.994106,0.041443,True
10593,1,1,0.811633,0.533792,True
10594,4,4,0.959077,0.218759,True
10595,8,8,0.998220,0.013463,True
10596,6,6,0.969946,0.135558,True
10597,9,9,0.977951,0.105946,True
10598,7,7,0.979548,0.112860,True
10599,7,7,0.838130,0.619779,True
10600,9,9,0.997962,0.015389,True
10601,7,7,0.775518,0.851748,True
10602,2,2,0.958754,0.204016,True
10603,8,8,0.999978,0.000263,True
10604,6,6,0.946304,0.228305,True
10605,4,4,0.979358,0.116742,True
10606,4,4,0.953904,0.240152,True
10607,1,1,0.986984,0.089289,True
10608,3,3,0.833341,0.491354,True
10609,1,1,0.987009,0.069381,True
10610,1,1,0.932726,0.311788,True
10611,3,3,0.846453,0.688937,True
10612,5,5,0.840225,0.675792,True
10613,6,6,0.997087,0.021959,True
10614,5,5,0.782422,0.722262,True
10615,5,5,0.968045,0.148329,True
10616,1,1,0.999753,0.002299,True
10617,6,6,0.992508,0.047685,True
10618,1,1,0.966859,0.187943,True
10619,4,4,0.962312,0.174028,True
10620,7,7,0.846362,0.652719,True
10621,3,3,0.925327,0.338923,True
10622,8,8,0.999957,0.000486,True
10623,6,6,0.996529,0.025152,True
10624,3,3,0.750228,0.985420,True
10625,4,4,0.998614,0.011906,True
10626,0,0,0.887542,0.464410,True
10627,3,3,0.938371,0.252533,True
10628,7,7,0.998421,0.013779,True
10629,0,0,0.998106,0.014643,True
10630,7,7,0.999161,0.007025,True
10631,4,4,0.983816,0.101335,True
10632,9,9,0.876172,0.399956,True
10633,7,7,0.999936,0.000681,True
10634,4,4,0.952325,0.248551,True
10635,6,6,0.835425,0.627477,True
10636,4,4,0.979029,0.125593,True
10637,9,9,0.999866,0.001330,True
10638,8,8,0.931952,0.343242,True
10639,9,9,0.999908,0.001044,True
10640,9,9,0.840536,0.661685,True
10641,7,7,0.819553,0.716445,True
10642,9,9,0.562618,1.027994,True
10643,3,3,0.678794,0.707479,True
10644,7,7,0.799223,0.713699,True
10645,3,3,0.937823,0.292289,True
10646,2,2,0.950032,0.231175,True
10647,0,0,0.992791,0.046716,True
10648,3,3,0.885282,0.434805,True
10649,2,2,0.838886,0.485514,True
10650,6,2,0.498795,1.099363,False
10651,1,1,0.945973,0.211154,True
10652,2,2,0.693533,0.840663,True
10653,1,1,0.982548,0.090042,True
10654,4,4,0.996668,0.026356,True
10655,3,3,0.734387,0.811804,True
10656,7,7,0.995398,0.037443,True
10657,2,2,0.978160,0.124850,True
10658,9,9,0.881524,0.369099,True
10659,4,4,0.922738,0.347369,True
10660,8,8,0.970519,0.160212,True
10661,7,7,0.825647,0.600635,True
10662,3,3,0.923104,0.367013,True
10663,8,8,0.912172,0.401455,True
10664,7,7,0.999994,0.000074,True
10665,2,2,0.844250,0.697594,True
10666,4,4,0.965345,0.155874,True
10667,8,8,0.993725,0.045545,True
10668,2,2,0.881701,0.480044,True
10669,0,0,0.996375,0.024686,True
10670,0,0,0.995301,0.030238,True
10671,2,2,0.735335,0.663338,True
10672,7,7,0.993720,0.038609,True
10673,4,4,0.981085,0.105992,True
10674,6,6,0.978293,0.112101,True
10675,4,4,0.832855,0.642760,True
10676,2,2,0.925813,0.267985,True
10677,8,8,0.958973,0.235415,True
10678,5,5,0.921218,0.325714,True
10679,4,4,0.980791,0.103620,True
10680,8,8,0.979747,0.110345,True
10681,2,2,0.889276,0.496599,True
10682,1,1,0.997004,0.020474,True
10683,6,6,0.927163,0.357259,True
10684,0,0,0.999914,0.000933,True
10685,6,6,0.753174,0.882094,True
10686,1,1,0.999769,0.002319,True
10687,4,4,0.994313,0.035234,True
10688,7,7,0.999350,0.005514,True
10689,8,8,0.999910,0.000945,True
10690,2,2,0.997435,0.018199,True
10691,3,3,0.985317,0.083650,True
10692,3,3,0.882287,0.500548,True
10693,9,9,0.953015,0.203845,True
10694,5,5,0.704244,1.127186,True
10695,9,9,0.877991,0.475436,True
10696,8,8,0.999945,0.000640,True
10697,1,1,0.995306,0.035441,True
10698,9,9,0.938954,0.242419,True
10699,7,7,0.997864,0.015547,True
10700,0,0,0.874176,0.382748,True
10701,0,0,0.999361,0.005824,True
10702,8,8,0.824817,0.790485,True
10703,3,3,0.962186,0.203514,True
10704,4,4,0.875285,0.435039,True
10705,3,3,0.971448,0.157149,True
10706,4,4,0.995354,0.032288,True
10707,5,5,0.967095,0.187949,True
10708,2,2,0.869862,0.558698,True
10709,3,3,0.792844,0.688517,True
10710,9,9,1.000000,0.000001,True
10711,5,5,0.889683,0.433386,True
10712,8,8,0.995728,0.027760,True
10713,2,2,0.953279,0.227775,True
10714,2,2,0.976006,0.149562,True
10715,1,1,0.840997,0.478826,True
10716,3,3,0.438908,1.327634,True
10717,2,2,0.956844,0.229764,True
10718,3,3,0.997245,0.022869,True
10719,4,4,0.996724,0.026644,True
10720,4,4,0.957118,0.239755,True
10721,8,8,0.990133,0.060171,True
10722,6,6,0.773997,0.733295,True
10723,7,7,0.940856,0.302931,True
10724,2,2,0.619646,0.887377,True
10725,5,5,0.843862,0.574580,True
10726,0,0,0.995290,0.036435,True
10727,1,1,0.996902,0.021180,True
10728,0,0,0.924655,0.268266,True
10729,0,0,0.977616,0.125320,True
10730,7,7,0.462790,1.193284,True
10731,6,6,0.945143,0.264898,True
10732,9,9,0.985235,0.086286,True
10733,2,2,0.858493,0.510654,True
10734,6,6,0.604741,0.815445,True
10735,0,0,0.999975,0.000297,True
10736,0,0,0.986626,0.080684,True
10737,4,4,0.834394,0.529225,True
10738,1,1,0.802560,0.763670,True
10739,6,6,0.860393,0.508353,True
10740,4,4,0.979072,0.123964,True
10741,3,3,0.982668,0.097534,True
10742,6,6,0.999334,0.006006,True
10743,0,0,0.987593,0.067507,True
10744,7,7,0.970562,0.164450,True
10745,3,3,0.999873,0.001432,True
10746,0,0,0.999984,0.000196,True
10747,9,9,0.997985,0.015648,True
10748,2,2,0.980044,0.104094,True
10749,2,2,0.401012,1.384687,True
10750,8,8,0.980016,0.099280,True
10751,8,8,1.000000,0.000000,True
10752,2,2,0.816956,0.504239,True
10753,4,4,0.902409,0.451609,True
10754,2,2,0.883485,0.495988,True
10755,7,7,0.895443,0.463380,True
10756,3,4,0.611420,1.098575,False
10757,7,7,0.999231,0.006346,True
10758,5,5,0.987339,0.073921,True
10759,6,6,0.917625,0.291203,True
10760,6,6,0.970174,0.155798,True
10761,9,9,0.995033,0.033143,True
10762,6,6,0.930390,0.311141,True
10763,7,7,0.919938,0.358472,True
10764,8,8,0.984571,0.090346,True
10765,6,6,0.999410,0.005251,True
10766,8,8,0.988165,0.071167,True
10767,4,4,0.706247,0.995775,True
10768,1,1,0.999661,0.003070,True
10769,2,2,0.997246,0.020069,True
10770,5,5,0.999456,0.004704,True
10771,6,6,0.996835,0.027063,True
10772,6,6,0.912344,0.328309,True
10773,1,1,0.999823,0.001795,True
10774,3,3,0.887850,0.383499,True
10775,5,5,0.790990,0.643499,True
10776,5,5,0.974380,0.143512,True
10777,6,6,0.986240,0.080123,True
10778,4,4,0.851639,0.593363,True
10779,0,0,0.912954,0.420462,True
10780,3,3,0.943765,0.263869,True
10781,8,8,0.991585,0.057599,True
10782,0,0,0.995281,0.029986,True
10783,6,6,0.999403,0.005383,True
10784,8,8,0.987505,0.073122,True
10785,7,7,1.000000,0.000006,True
10786,0,0,0.991332,0.059063,True
10787,2,2,0.971688,0.167622,True
10788,6,6,0.999900,0.001045,True
10789,1,1,0.999935,0.000696,True
10790,7,7,0.677065,1.073705,True
10791,8,8,0.994659,0.037478,True
10792,3,3,0.994303,0.044282,True
10793,1,1,0.999989,0.000156,True
10794,5,5,0.983091,0.107736,True
10795,7,7,0.999990,0.000133,True
10796,9,9,0.978633,0.114018,True
10797,4,4,0.925535,0.279645,True
10798,2,2,0.985420,0.098328,True
10799,5,5,0.874227,0.463736,True
10800,5,5,0.977361,0.121763,True
10801,7,7,0.796537,0.544858,True
10802,3,3,0.825835,0.535211,True
10803,3,3,0.910461,0.453870,True
10804,6,6,0.728196,0.905769,True
10805,1,1,0.997627,0.017791,True
10806,1,1,0.838105,0.477156,True
10807,8,8,1.000000,0.000006,True
10808,0,0,0.802402,0.592064,True
10809,2,2,0.529905,0.934379,True
10810,2,2,0.966529,0.171062,True
10811,1,1,0.972425,0.128858,True
10812,8,8,0.983665,0.096835,True
10813,4,4,0.731522,0.879963,True
10814,9,9,0.893310,0.378689,True
10815,1,1,0.959442,0.216948,True
10816,6,6,0.980961,0.106030,True
10817,6,6,0.999907,0.001071,True
10818,1,1,0.935003,0.310879,True
10819,7,7,0.722260,0.643860,True
10820,1,1,0.975110,0.142115,True
10821,2,2,0.413495,1.539995,True
10822,3,3,0.614861,1.027212,True
10823,0,0,0.990980,0.062741,True
10824,0,0,0.999904,0.001071,True
10825,3,3,0.880297,0.467730,True
10826,7,7,0.981386,0.092840,True
10827,2,2,0.988966,0.075681,True
10828,1,1,0.999012,0.008775,True
10829,5,5,0.823783,0.647747,True
10830,3,3,0.903508,0.497010,True
10831,4,4,0.851511,0.617904,True
10832,1,1,0.993464,0.043985,True
10833,2,2,0.958712,0.191489,True
10834,0,0,0.999623,0.003581,True
10835,5,5,0.912153,0.320862,True
10836,4,4,0.803781,0.748124,True
10837,4,4,0.840628,0.645942,True
10838,5,5,0.676581,1.076648,True
10839,3,3,0.981081,0.128556,True
10840,4,4,0.921454,0.381435,True
10841,5,5,0.439957,1.233610,True
10842,1,1,0.999404,0.005675,True
10843,3,3,0.557092,1.002772,True
10844,9,9,0.999930,0.000739,True
