sample_id,true_label,true_label_name,predicted_label,predicted_label_name,entropy,confidence,margin,top2_class,top2_class_name,top2_prob,density_dist,is_correct,knowledge_gap,gap_explanation,learning_objective,objective_description,selected_strategy,strategy_reason,n_experiences
14783,2,Pullover,2,Pullover,0.624532,0.752104,0.520788,6,Shirt,0.231317,8.194480,True,general_uncertainty,"Moderate uncertainty (0.625). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
3611,6,Shirt,2,Pullover,0.624546,0.766992,0.556264,6,Shirt,0.210728,10.007672,False,low_intra_class_diversity,Medium entropy (0.625) with sparse feature-space neighbourhood for 'Shirt' (density_dist=10.008 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
18159,2,Pullover,2,Pullover,0.624599,0.706852,0.417169,6,Shirt,0.289683,9.306745,True,low_intra_class_diversity,Medium entropy (0.625) with sparse feature-space neighbourhood for 'Pullover' (density_dist=9.307 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
4795,2,Pullover,2,Pullover,0.624602,0.811597,0.702618,4,Coat,0.108979,8.011081,True,general_uncertainty,"Moderate uncertainty (0.625). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
47968,0,T-shirt/top,0,T-shirt/top,0.624610,0.724361,0.456034,6,Shirt,0.268327,6.699306,True,general_uncertainty,"Moderate uncertainty (0.625). Prediction was correct (predicted 'T-shirt/top', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
27643,8,Bag,8,Bag,0.624632,0.840454,0.743559,2,Pullover,0.096894,12.566781,True,low_intra_class_diversity,Medium entropy (0.625) with sparse feature-space neighbourhood for 'Bag' (density_dist=12.567 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Bag'.,8
43449,3,Dress,3,Dress,0.624742,0.828221,0.719292,6,Shirt,0.108930,6.855458,True,general_uncertainty,"Moderate uncertainty (0.625). Prediction was correct (predicted 'Dress', true 'Dress'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dress'.,8
50059,2,Pullover,2,Pullover,0.624773,0.724312,0.456380,4,Coat,0.267932,6.973724,True,general_uncertainty,"Moderate uncertainty (0.625). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
1920,0,T-shirt/top,0,T-shirt/top,0.624834,0.748829,0.510741,6,Shirt,0.238088,6.105439,True,general_uncertainty,"Moderate uncertainty (0.625). Prediction was correct (predicted 'T-shirt/top', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
22255,2,Pullover,4,Coat,0.624970,0.782633,0.602993,2,Pullover,0.179639,6.613892,False,general_uncertainty,"Moderate uncertainty (0.625). Prediction was incorrect (predicted 'Coat', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
20771,7,Sneaker,7,Sneaker,0.625084,0.685623,0.371553,9,Ankle boot,0.314070,10.743333,True,low_intra_class_diversity,Medium entropy (0.625) with sparse feature-space neighbourhood for 'Sneaker' (density_dist=10.743 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
1291,6,Shirt,6,Shirt,0.625223,0.717194,0.439733,2,Pullover,0.277462,8.257708,True,general_uncertainty,"Moderate uncertainty (0.625). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
2178,2,Pullover,2,Pullover,0.625263,0.684394,0.368971,4,Coat,0.315422,8.397907,True,general_uncertainty,"Moderate uncertainty (0.625). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
37148,3,Dress,3,Dress,0.625283,0.799585,0.644142,4,Coat,0.155443,6.623508,True,general_uncertainty,"Moderate uncertainty (0.625). Prediction was correct (predicted 'Dress', true 'Dress'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dress'.,8
43117,1,Trouser,3,Dress,0.625360,0.691390,0.383754,1,Trouser,0.307636,10.664358,False,low_intra_class_diversity,Medium entropy (0.625) with sparse feature-space neighbourhood for 'Trouser' (density_dist=10.664 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Trouser'.,8
35092,7,Sneaker,7,Sneaker,0.625398,0.682306,0.364636,9,Ankle boot,0.317669,6.714178,True,general_uncertainty,"Moderate uncertainty (0.625). Prediction was correct (predicted 'Sneaker', true 'Sneaker'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
16089,7,Sneaker,7,Sneaker,0.625627,0.757968,0.530794,5,Sandal,0.227175,11.467717,True,low_intra_class_diversity,Medium entropy (0.626) with sparse feature-space neighbourhood for 'Sneaker' (density_dist=11.468 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
394,2,Pullover,2,Pullover,0.625700,0.828944,0.748497,6,Shirt,0.080447,8.522717,True,general_uncertainty,"Moderate uncertainty (0.626). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
10459,0,T-shirt/top,0,T-shirt/top,0.625700,0.815727,0.680615,6,Shirt,0.135112,8.840964,True,general_uncertainty,"Moderate uncertainty (0.626). Prediction was correct (predicted 'T-shirt/top', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
37520,6,Shirt,6,Shirt,0.625739,0.828169,0.707550,4,Coat,0.120619,8.628842,True,general_uncertainty,"Moderate uncertainty (0.626). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
1907,2,Pullover,2,Pullover,0.625785,0.714170,0.433726,4,Coat,0.280445,6.511706,True,general_uncertainty,"Moderate uncertainty (0.626). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
29077,6,Shirt,6,Shirt,0.625811,0.727223,0.462540,4,Coat,0.264683,6.304682,True,general_uncertainty,"Moderate uncertainty (0.626). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
13385,9,Ankle boot,9,Ankle boot,0.625910,0.748243,0.512386,7,Sneaker,0.235857,7.309865,True,general_uncertainty,"Moderate uncertainty (0.626). Prediction was correct (predicted 'Ankle boot', true 'Ankle boot'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Ankle boot'.,8
7564,2,Pullover,2,Pullover,0.625971,0.754479,0.524078,6,Shirt,0.230402,8.401332,True,general_uncertainty,"Moderate uncertainty (0.626). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
53415,0,T-shirt/top,0,T-shirt/top,0.625981,0.756807,0.526374,6,Shirt,0.230434,9.800856,True,low_intra_class_diversity,Medium entropy (0.626) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=9.801 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
15646,2,Pullover,2,Pullover,0.625982,0.819155,0.694346,0,T-shirt/top,0.124809,9.504294,True,low_intra_class_diversity,Medium entropy (0.626) with sparse feature-space neighbourhood for 'Pullover' (density_dist=9.504 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
40759,7,Sneaker,7,Sneaker,0.626013,0.681349,0.362713,5,Sandal,0.318637,12.036489,True,low_intra_class_diversity,Medium entropy (0.626) with sparse feature-space neighbourhood for 'Sneaker' (density_dist=12.036 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
20653,0,T-shirt/top,0,T-shirt/top,0.626021,0.738524,0.486803,6,Shirt,0.251721,11.111464,True,low_intra_class_diversity,Medium entropy (0.626) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=11.111 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
20700,2,Pullover,2,Pullover,0.626094,0.717662,0.440624,6,Shirt,0.277038,9.810658,True,low_intra_class_diversity,Medium entropy (0.626) with sparse feature-space neighbourhood for 'Pullover' (density_dist=9.811 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
35858,4,Coat,4,Coat,0.626345,0.682439,0.365020,2,Pullover,0.317419,8.170571,True,general_uncertainty,"Moderate uncertainty (0.626). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
35912,6,Shirt,6,Shirt,0.626618,0.822370,0.696296,0,T-shirt/top,0.126074,9.136160,True,low_intra_class_diversity,Medium entropy (0.627) with sparse feature-space neighbourhood for 'Shirt' (density_dist=9.136 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
45345,4,Coat,4,Coat,0.626904,0.738559,0.489953,3,Dress,0.248607,11.435186,True,low_intra_class_diversity,Medium entropy (0.627) with sparse feature-space neighbourhood for 'Coat' (density_dist=11.435 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
43638,0,T-shirt/top,6,Shirt,0.626933,0.780804,0.595565,0,T-shirt/top,0.185239,9.332829,False,low_intra_class_diversity,Medium entropy (0.627) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=9.333 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
8991,0,T-shirt/top,0,T-shirt/top,0.627079,0.776946,0.582591,6,Shirt,0.194355,9.516815,True,low_intra_class_diversity,Medium entropy (0.627) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=9.517 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
18629,1,Trouser,1,Trouser,0.627095,0.849708,0.781085,2,Pullover,0.068623,11.125772,True,low_intra_class_diversity,Medium entropy (0.627) with sparse feature-space neighbourhood for 'Trouser' (density_dist=11.126 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Trouser'.,8
5923,0,T-shirt/top,0,T-shirt/top,0.627484,0.716176,0.437871,6,Shirt,0.278305,8.286854,True,general_uncertainty,"Moderate uncertainty (0.627). Prediction was correct (predicted 'T-shirt/top', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
35352,2,Pullover,2,Pullover,0.627508,0.705813,0.414709,4,Coat,0.291104,7.436255,True,general_uncertainty,"Moderate uncertainty (0.628). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
12805,4,Coat,2,Pullover,0.627659,0.682112,0.364515,4,Coat,0.317597,6.153184,False,general_uncertainty,"Moderate uncertainty (0.628). Prediction was incorrect (predicted 'Pullover', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
52300,6,Shirt,6,Shirt,0.627668,0.698070,0.398268,0,T-shirt/top,0.299802,6.128678,True,general_uncertainty,"Moderate uncertainty (0.628). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
7831,7,Sneaker,7,Sneaker,0.627685,0.780886,0.588162,5,Sandal,0.192724,9.385133,True,low_intra_class_diversity,Medium entropy (0.628) with sparse feature-space neighbourhood for 'Sneaker' (density_dist=9.385 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
41398,4,Coat,4,Coat,0.627686,0.686371,0.373517,6,Shirt,0.312855,10.555999,True,low_intra_class_diversity,Medium entropy (0.628) with sparse feature-space neighbourhood for 'Coat' (density_dist=10.556 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
969,6,Shirt,6,Shirt,0.627725,0.830970,0.720338,0,T-shirt/top,0.110632,10.166515,True,low_intra_class_diversity,Medium entropy (0.628) with sparse feature-space neighbourhood for 'Shirt' (density_dist=10.167 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
10940,0,T-shirt/top,6,Shirt,0.627726,0.691552,0.384499,0,T-shirt/top,0.307053,8.029022,False,general_uncertainty,"Moderate uncertainty (0.628). Prediction was incorrect (predicted 'Shirt', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
14199,6,Shirt,6,Shirt,0.627780,0.689734,0.380753,2,Pullover,0.308981,10.102145,True,low_intra_class_diversity,Medium entropy (0.628) with sparse feature-space neighbourhood for 'Shirt' (density_dist=10.102 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
31785,4,Coat,4,Coat,0.627854,0.735564,0.482198,6,Shirt,0.253366,7.791061,True,general_uncertainty,"Moderate uncertainty (0.628). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
50687,6,Shirt,0,T-shirt/top,0.627856,0.680593,0.361336,6,Shirt,0.319257,7.218015,False,general_uncertainty,"Moderate uncertainty (0.628). Prediction was incorrect (predicted 'T-shirt/top', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
26307,6,Shirt,6,Shirt,0.627887,0.813161,0.703187,0,T-shirt/top,0.109974,7.564855,True,general_uncertainty,"Moderate uncertainty (0.628). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
1886,9,Ankle boot,7,Sneaker,0.627927,0.678747,0.357503,9,Ankle boot,0.321244,6.930828,False,general_uncertainty,"Moderate uncertainty (0.628). Prediction was incorrect (predicted 'Sneaker', true 'Ankle boot'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Ankle boot'.,8
37738,2,Pullover,2,Pullover,0.628139,0.747143,0.508112,4,Coat,0.239031,8.657978,True,general_uncertainty,"Moderate uncertainty (0.628). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
4151,6,Shirt,6,Shirt,0.628195,0.852450,0.798563,4,Coat,0.053887,9.594666,True,low_intra_class_diversity,Medium entropy (0.628) with sparse feature-space neighbourhood for 'Shirt' (density_dist=9.595 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
7359,0,T-shirt/top,0,T-shirt/top,0.628328,0.799464,0.633675,6,Shirt,0.165790,8.809430,True,general_uncertainty,"Moderate uncertainty (0.628). Prediction was correct (predicted 'T-shirt/top', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
40640,9,Ankle boot,7,Sneaker,0.628375,0.705293,0.413926,9,Ankle boot,0.291366,8.953171,False,low_intra_class_diversity,Medium entropy (0.628) with sparse feature-space neighbourhood for 'Ankle boot' (density_dist=8.953 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Ankle boot'.,8
29176,0,T-shirt/top,0,T-shirt/top,0.628410,0.723274,0.453546,6,Shirt,0.269728,8.313810,True,general_uncertainty,"Moderate uncertainty (0.628). Prediction was correct (predicted 'T-shirt/top', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
31512,4,Coat,4,Coat,0.628645,0.696989,0.396225,6,Shirt,0.300765,6.598812,True,general_uncertainty,"Moderate uncertainty (0.629). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
7391,6,Shirt,0,T-shirt/top,0.628740,0.799468,0.638883,6,Shirt,0.160585,9.446606,False,low_intra_class_diversity,Medium entropy (0.629) with sparse feature-space neighbourhood for 'Shirt' (density_dist=9.447 > threshold 8.935). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
