sample_id,true_label,predicted_label,confidence,predictive_entropy,correct_prediction
2489,9,9,1.000000,0.000000,True
2490,3,3,0.988596,0.074867,True
2491,1,1,1.000000,0.000000,True
2492,2,2,0.847572,0.445818,True
2493,4,4,0.990349,0.060879,True
2494,6,6,0.999577,0.003752,True
2495,0,0,0.996586,0.025469,True
2496,9,9,0.999995,0.000070,True
2497,5,5,0.999885,0.001199,True
2498,3,3,0.996503,0.024495,True
2499,6,6,0.946238,0.227111,True
2500,8,8,1.000000,0.000000,True
2501,0,0,0.937860,0.261932,True
2502,0,0,0.999831,0.001811,True
2503,1,1,0.999999,0.000011,True
2504,0,0,0.974303,0.124934,True
2505,9,9,0.995288,0.032688,True
2506,2,2,0.914666,0.315932,True
2507,6,6,0.724866,0.687939,True
2508,3,3,0.999929,0.000846,True
2509,1,1,1.000000,0.000000,True
2510,1,1,1.000000,0.000000,True
2511,2,2,0.802249,0.604366,True
2512,6,6,0.999018,0.007958,True
2513,3,3,0.999975,0.000294,True
2514,6,6,0.986584,0.080323,True
2515,3,3,0.882139,0.481926,True
2516,8,8,1.000000,0.000001,True
2517,7,7,1.000000,0.000008,True
2518,0,0,0.995898,0.030011,True
2519,4,4,0.830964,0.573177,True
2520,6,6,0.999566,0.003917,True
2521,3,3,0.948394,0.252093,True
2522,4,4,0.997731,0.018314,True
2523,6,6,0.755970,0.707716,True
2524,0,0,0.739428,0.574340,True
2525,2,2,0.998865,0.008943,True
2526,9,9,1.000000,0.000000,True
2527,7,7,0.984861,0.079209,True
2528,2,2,0.990768,0.058083,True
2529,4,4,0.952982,0.214052,True
2530,1,1,0.999999,0.000008,True
2531,5,5,0.990494,0.064007,True
2532,5,5,0.999918,0.000908,True
2533,9,9,1.000000,0.000000,True
2534,7,7,0.998054,0.015713,True
2535,6,6,0.998959,0.008217,True
2536,7,7,0.975061,0.123647,True
2537,4,4,0.923268,0.277166,True
2538,2,2,0.829873,0.478440,True
2539,4,4,0.946866,0.223603,True
2540,5,5,0.999916,0.000904,True
2541,5,5,0.989009,0.068534,True
2542,2,2,0.994921,0.035544,True
2543,3,3,0.517800,0.925779,True
2544,2,2,0.987420,0.068584,True
2545,4,4,0.970704,0.150188,True
2546,8,8,0.999735,0.002654,True
2547,6,6,0.992679,0.048654,True
2548,3,3,0.964556,0.178314,True
2549,8,8,0.999973,0.000315,True
2550,2,6,0.563419,1.230831,False
2551,9,9,1.000000,0.000001,True
2552,2,2,0.919367,0.299064,True
2553,6,6,0.999932,0.000771,True
2554,2,2,0.998226,0.013522,True
2555,8,8,0.999999,0.000018,True
2556,1,1,1.000000,0.000000,True
2557,3,3,0.977176,0.129467,True
2558,4,4,0.548072,0.759409,True
2559,8,8,1.000000,0.000001,True
2560,7,7,1.000000,0.000000,True
2561,3,3,0.996873,0.025016,True
2562,7,7,0.988916,0.063529,True
2563,6,6,0.806565,0.495173,True
2564,5,5,0.997648,0.017325,True
2565,2,2,0.781899,0.731206,True
2566,1,1,0.999996,0.000053,True
2567,0,0,0.946338,0.226975,True
2568,6,6,0.970602,0.133313,True
2569,0,0,0.979907,0.107815,True
2570,0,0,0.999883,0.001312,True
2571,7,7,1.000000,0.000007,True
2572,9,9,0.999991,0.000120,True
2573,5,5,0.999106,0.007250,True
2574,1,1,1.000000,0.000000,True
2575,6,3,0.820088,0.605695,False
2576,9,9,1.000000,0.000001,True
2577,2,2,0.999138,0.007817,True
2578,7,7,0.999967,0.000389,True
2579,1,1,0.999394,0.005570,True
2580,8,8,0.999439,0.004794,True
2581,2,6,0.612063,0.717775,False
2582,5,5,1.000000,0.000000,True
2583,8,8,0.999979,0.000263,True
2584,9,9,1.000000,0.000002,True
2585,7,7,1.000000,0.000006,True
2586,7,7,0.952434,0.192965,True
2587,6,6,0.911193,0.314422,True
2588,5,5,0.999963,0.000437,True
2589,4,4,0.981233,0.111018,True
2590,7,7,0.999817,0.001758,True
2591,5,5,0.996403,0.024060,True
2592,5,5,1.000000,0.000003,True
2593,3,3,0.999826,0.001700,True
2594,9,9,0.999995,0.000061,True
2595,5,5,0.998233,0.013372,True
2596,9,9,1.000000,0.000000,True
2597,1,1,0.999970,0.000357,True
2598,8,8,0.999994,0.000085,True
2599,6,6,0.999953,0.000563,True
2600,5,5,0.999604,0.003774,True
2601,7,7,0.999974,0.000323,True
2602,4,4,0.988826,0.070814,True
2603,9,9,0.999656,0.003243,True
2604,6,6,0.986402,0.077814,True
2605,3,3,0.999997,0.000039,True
2606,7,7,0.872851,0.439337,True
2607,7,7,0.983289,0.093809,True
2608,5,5,1.000000,0.000000,True
2609,2,2,0.455954,1.044379,True
2610,2,2,0.806628,0.644493,True
2611,9,9,0.998495,0.012310,True
2612,0,0,0.985002,0.087613,True
2613,1,1,1.000000,0.000000,True
2614,6,6,0.975164,0.117653,True
2615,5,5,0.999993,0.000098,True
2616,2,2,0.993474,0.040873,True
2617,3,3,0.999962,0.000444,True
2618,0,0,0.863651,0.415101,True
2619,3,3,0.791120,0.659120,True
2620,5,5,1.000000,0.000000,True
2621,7,7,0.962124,0.174300,True
2622,2,2,0.806370,0.691346,True
2623,2,2,0.859123,0.407548,True
2624,2,2,0.999272,0.006280,True
2625,2,4,0.810678,0.518750,False
2626,8,8,0.999999,0.000019,True
2627,4,4,0.836243,0.522427,True
2628,0,0,0.968539,0.164160,True
2629,5,5,0.999998,0.000030,True
2630,7,7,0.999998,0.000033,True
2631,7,7,1.000000,0.000000,True
2632,9,7,0.642666,0.701601,False
2633,9,9,1.000000,0.000000,True
2634,7,7,0.999999,0.000010,True
2635,3,3,0.999746,0.002811,True
2636,2,2,0.902044,0.333087,True
2637,6,0,0.585647,0.968189,False
2638,2,2,0.970089,0.161883,True
2639,4,4,0.988096,0.065534,True
2640,0,6,0.532070,0.980716,False
2641,4,4,0.760409,0.698854,True
2642,1,1,1.000000,0.000004,True
2643,4,4,0.999999,0.000021,True
2644,7,7,0.978475,0.105684,True
2645,9,9,0.999924,0.000841,True
2646,4,4,0.999619,0.003434,True
2647,5,5,0.999998,0.000034,True
2648,9,9,0.999973,0.000327,True
2649,2,2,0.998418,0.011881,True
2650,4,4,0.807174,0.500229,True
2651,3,3,0.998442,0.012336,True
2652,1,1,0.998951,0.009222,True
2653,0,0,0.764619,0.603615,True
2654,9,9,0.999998,0.000026,True
2655,4,4,0.980608,0.098214,True
2656,9,9,0.999995,0.000066,True
2657,6,6,0.961514,0.215561,True
2658,5,5,0.999999,0.000019,True
2659,4,4,0.953745,0.213473,True
2660,2,2,0.985352,0.076847,True
2661,6,6,0.994952,0.033482,True
2662,5,5,1.000000,0.000000,True
2663,4,4,0.992748,0.042964,True
2664,2,2,0.999079,0.007434,True
2665,0,0,0.769983,0.552516,True
2666,3,3,0.999936,0.000768,True
2667,6,6,0.999892,0.001170,True
2668,3,3,0.990357,0.056209,True
2669,8,8,1.000000,0.000000,True
2670,4,4,0.984671,0.079592,True
2671,6,6,0.980265,0.113147,True
2672,5,5,0.996850,0.022385,True
2673,6,0,0.582523,0.709110,False
2674,8,8,0.999999,0.000013,True
2675,3,3,0.999210,0.007648,True
2676,0,0,0.874933,0.389963,True
2677,3,3,0.997913,0.015032,True
2678,5,5,1.000000,0.000005,True
2679,6,6,0.913955,0.324105,True
2680,6,6,0.723706,0.792801,True
2681,2,2,0.998708,0.010671,True
2682,1,1,0.999558,0.003993,True
2683,0,0,0.999988,0.000163,True
2684,4,4,0.863618,0.485422,True
2685,9,9,0.999975,0.000301,True
2686,9,9,0.999999,0.000014,True
2687,1,1,0.999986,0.000168,True
2688,5,5,1.000000,0.000000,True
2689,2,2,0.968889,0.171098,True
2690,0,0,0.999194,0.007020,True
2691,4,4,0.954812,0.247587,True
2692,4,4,0.911423,0.362691,True
2693,7,7,0.999983,0.000238,True
2694,0,0,0.604191,0.920653,True
2695,6,6,0.999966,0.000385,True
2696,7,7,0.999330,0.005601,True
2697,5,5,0.999994,0.000081,True
2698,2,2,0.636652,0.931816,True
2699,9,9,0.994571,0.033774,True
2700,2,2,0.992905,0.046848,True
2701,1,1,1.000000,0.000000,True
2702,3,3,0.997218,0.020124,True
2703,9,9,1.000000,0.000000,True
2704,6,0,0.542981,0.690195,False
2705,7,7,1.000000,0.000001,True
2706,6,4,0.637389,0.677599,False
2707,7,7,0.999920,0.000876,True
2708,8,8,1.000000,0.000000,True
2709,3,3,0.954126,0.250593,True
2710,8,8,0.999943,0.000673,True
2711,9,9,0.999994,0.000074,True
2712,7,7,0.980698,0.097471,True
2713,1,1,0.999895,0.001119,True
2714,6,6,0.831972,0.681840,True
2715,4,4,0.998032,0.016199,True
2716,1,1,1.000000,0.000000,True
2717,5,5,1.000000,0.000004,True
2718,0,0,0.938354,0.252014,True
2719,9,7,0.514931,0.698932,False
2720,6,6,0.714737,0.900161,True
2721,6,6,0.903728,0.335196,True
2722,6,6,0.995288,0.033211,True
2723,0,0,0.982612,0.104461,True
2724,3,3,0.931059,0.294473,True
2725,9,9,1.000000,0.000000,True
2726,9,9,1.000000,0.000000,True
2727,7,7,0.964468,0.189274,True
2728,5,5,0.999998,0.000031,True
2729,8,8,0.999996,0.000061,True
2730,1,1,1.000000,0.000000,True
2731,9,9,0.999972,0.000347,True
2732,9,9,1.000000,0.000002,True
2733,3,4,0.760378,0.642760,False
2734,5,5,0.668671,0.690605,True
2735,5,5,0.999932,0.000724,True
2736,6,6,0.994872,0.035685,True
2737,7,7,0.989462,0.058460,True
2738,4,4,0.933983,0.289170,True
2739,6,6,0.735140,0.631859,True
2740,7,7,0.979193,0.101598,True
2741,7,7,0.996758,0.022348,True
2742,1,1,0.999973,0.000335,True
2743,5,5,0.999994,0.000077,True
2744,7,7,0.999997,0.000036,True
2745,6,6,0.996478,0.025507,True
2746,0,0,0.996723,0.023772,True
2747,8,8,0.999987,0.000155,True
2748,7,7,0.977627,0.107242,True
2749,6,6,0.997174,0.021670,True
2750,7,7,0.999998,0.000025,True
2751,6,6,0.984117,0.082796,True
2752,4,4,0.919199,0.280898,True
2753,9,9,0.962697,0.161277,True
2754,5,5,0.997784,0.017220,True
2755,2,2,0.829537,0.531470,True
2756,5,5,0.987803,0.074800,True
2757,2,2,0.992905,0.048140,True
2758,6,6,0.967911,0.159692,True
2759,6,6,0.858119,0.578643,True
2760,0,0,0.996884,0.023936,True
2761,5,5,1.000000,0.000000,True
2762,2,2,0.869966,0.454122,True
2763,1,1,0.999989,0.000133,True
2764,3,3,0.999818,0.001982,True
2765,7,7,0.999999,0.000018,True
2766,7,7,1.000000,0.000003,True
2767,7,7,0.999993,0.000101,True
2768,6,6,0.863844,0.420365,True
2769,5,5,0.875777,0.475315,True
2770,8,8,0.999969,0.000369,True
2771,8,8,0.999953,0.000525,True
2772,9,9,1.000000,0.000002,True
2773,6,6,0.880450,0.555144,True
2774,6,0,0.461938,1.106148,False
2775,1,1,0.999980,0.000242,True
2776,2,2,0.996084,0.026692,True
2777,7,7,0.999751,0.002372,True
2778,3,3,0.963863,0.205453,True
2779,2,2,0.977002,0.112908,True
2780,0,0,0.943041,0.232067,True
2781,6,6,0.983896,0.088723,True
2782,5,5,0.995094,0.034607,True
2783,9,9,0.999986,0.000182,True
2784,9,9,0.999945,0.000601,True
2785,7,7,0.999974,0.000321,True
2786,3,3,0.997199,0.022004,True
2787,0,0,0.955978,0.210498,True
2788,6,6,0.956462,0.189855,True
2789,7,7,0.823033,0.476902,True
2790,9,9,0.954205,0.220411,True
2791,9,9,0.893510,0.339127,True
2792,9,9,1.000000,0.000000,True
2793,4,4,0.985760,0.075885,True
2794,3,3,0.997613,0.018370,True
2795,9,9,0.999992,0.000096,True
2796,4,4,0.990576,0.053438,True
2797,7,7,0.999541,0.004157,True
2798,8,8,0.999876,0.001304,True
2799,3,3,0.998365,0.014182,True
2800,8,8,0.999994,0.000083,True
2801,7,7,0.835272,0.450854,True
2802,5,5,0.999313,0.005982,True
2803,4,4,0.999771,0.002270,True
2804,6,6,0.998074,0.015066,True
2805,9,9,0.999073,0.007785,True
2806,8,8,0.999981,0.000235,True
2807,9,9,0.999998,0.000033,True
2808,4,4,0.979262,0.115379,True
2809,1,1,0.987721,0.075294,True
2810,3,3,0.995460,0.031121,True
2811,2,2,0.753892,0.608751,True
2812,2,2,0.999585,0.004083,True
2813,7,7,0.999997,0.000042,True
2814,9,9,1.000000,0.000000,True
2815,9,9,1.000000,0.000000,True
2816,9,9,1.000000,0.000001,True
2817,4,4,0.674733,0.973226,True
2818,2,2,0.991606,0.054806,True
2819,2,2,0.998406,0.012474,True
2820,7,7,1.000000,0.000000,True
2821,0,0,0.989258,0.061188,True
2822,5,5,1.000000,0.000000,True
2823,6,6,0.595366,0.693322,True
2824,1,1,0.999995,0.000070,True
2825,0,6,0.756198,0.824735,False
2826,1,1,1.000000,0.000002,True
2827,0,0,0.999932,0.000797,True
2828,9,9,0.999682,0.002880,True
2829,3,3,0.902148,0.418388,True
2830,2,2,0.943508,0.254281,True
2831,6,6,0.969306,0.169028,True
2832,5,5,0.999998,0.000026,True
2833,1,1,1.000000,0.000002,True
2834,7,7,0.999970,0.000361,True
2835,6,3,0.745117,0.694592,False
2836,0,0,0.999961,0.000449,True
2837,4,4,0.999524,0.004343,True
2838,0,0,0.595780,1.058507,True
2839,7,7,0.999999,0.000019,True
2840,0,0,0.915622,0.303392,True
2841,6,6,0.625077,0.943274,True
2842,0,0,0.977110,0.135028,True
2843,9,9,1.000000,0.000004,True
2844,3,3,0.990104,0.067122,True
2845,6,6,0.998019,0.014458,True
2846,3,3,0.994431,0.038700,True
2847,5,5,0.999946,0.000619,True
2848,6,6,0.959413,0.170121,True
2849,1,1,0.999996,0.000050,True
2850,3,3,0.997689,0.020387,True
2851,8,8,0.999875,0.001353,True
2852,6,6,0.999945,0.000622,True
2853,1,1,1.000000,0.000000,True
2854,9,9,1.000000,0.000000,True
2855,2,2,0.989064,0.063927,True
2856,8,8,0.999895,0.001107,True
2857,0,0,0.996882,0.022855,True
2858,6,6,0.908394,0.373525,True
2859,4,4,0.998032,0.016018,True
2860,8,8,1.000000,0.000001,True
2861,4,4,0.985132,0.077711,True
2862,8,8,0.999945,0.000627,True
2863,8,8,0.999992,0.000114,True
2864,6,6,0.887332,0.353154,True
2865,4,4,0.990176,0.055366,True
2866,1,1,0.999999,0.000015,True
2867,8,8,1.000000,0.000003,True
2868,4,4,0.842984,0.515909,True
2869,4,4,0.989752,0.057807,True
2870,3,3,0.998997,0.008170,True
2871,9,9,0.833939,0.450715,True
2872,5,5,1.000000,0.000000,True
2873,4,4,0.962293,0.188755,True
2874,3,3,0.977360,0.124057,True
2875,0,0,0.646911,0.740286,True
2876,0,0,0.999763,0.002385,True
2877,4,4,0.993681,0.042557,True
2878,3,3,0.999998,0.000022,True
2879,2,2,0.625682,0.663555,True
2880,6,6,0.996143,0.028003,True
2881,8,8,0.999998,0.000025,True
2882,3,3,0.992679,0.048248,True
2883,2,2,0.997103,0.019958,True
2884,5,5,1.000000,0.000000,True
2885,1,1,1.000000,0.000000,True
2886,8,8,0.999893,0.001162,True
2887,5,5,0.993167,0.044682,True
2888,4,4,0.994482,0.038413,True
2889,5,5,1.000000,0.000002,True
2890,7,7,0.999999,0.000022,True
2891,0,0,0.899582,0.440121,True
2892,4,4,0.980800,0.101657,True
2893,5,5,0.998531,0.011576,True
2894,3,3,0.997909,0.016434,True
2895,9,9,0.915486,0.306207,True
2896,4,4,0.997769,0.016773,True
2897,6,6,0.952702,0.195916,True
2898,0,0,0.890448,0.352252,True
2899,9,9,0.999954,0.000511,True
2900,1,1,1.000000,0.000000,True
2901,6,6,0.945879,0.213360,True
2902,7,7,0.999996,0.000053,True
2903,0,0,0.937833,0.242534,True
2904,9,9,0.972248,0.135969,True
2905,8,8,0.999874,0.001359,True
2906,8,8,1.000000,0.000000,True
2907,7,7,0.999998,0.000034,True
2908,2,2,0.930855,0.257162,True
2909,6,6,0.576937,0.929324,True
2910,7,7,0.999738,0.002424,True
2911,2,2,0.933232,0.250402,True
2912,1,1,0.999794,0.002222,True
2913,9,9,0.967861,0.142106,True
2914,4,4,0.979420,0.108686,True
2915,2,2,0.999915,0.000945,True
2916,2,2,0.922160,0.290442,True
2917,7,7,0.999980,0.000250,True
2918,3,3,0.999793,0.002009,True
2919,7,7,0.999999,0.000015,True
2920,6,6,0.989224,0.059781,True
2921,4,4,0.973495,0.135344,True
2922,7,7,0.999987,0.000171,True
2923,2,2,0.990508,0.059900,True
2924,3,3,0.999998,0.000025,True
2925,8,8,1.000000,0.000000,True
2926,5,5,1.000000,0.000000,True
2927,9,9,0.954636,0.185176,True
2928,7,7,0.999825,0.001810,True
2929,1,1,1.000000,0.000000,True
2930,6,6,0.774036,0.535414,True
2931,9,9,0.999992,0.000105,True
2932,2,2,0.989407,0.066758,True
2933,3,3,0.996999,0.023052,True
2934,7,7,0.999999,0.000019,True
2935,9,9,1.000000,0.000000,True
2936,0,0,0.788031,0.648413,True
2937,3,3,0.999559,0.003924,True
2938,8,8,0.999999,0.000012,True
2939,4,4,0.956415,0.182273,True
2940,6,6,0.985885,0.079488,True
2941,8,8,0.998590,0.010919,True
2942,7,7,0.999930,0.000744,True
2943,1,1,0.992178,0.045752,True
2944,1,1,1.000000,0.000000,True
2945,3,3,0.999997,0.000049,True
2946,7,7,0.954926,0.198980,True
2947,1,1,1.000000,0.000000,True
2948,8,8,1.000000,0.000001,True
2949,5,5,0.999983,0.000207,True
2950,8,8,0.998812,0.010015,True
2951,6,0,0.604108,0.862066,False
2952,7,7,0.978090,0.105779,True
2953,5,5,0.999738,0.002426,True
2954,8,8,1.000000,0.000002,True
2955,4,4,0.970385,0.157785,True
2956,7,7,1.000000,0.000003,True
2957,5,5,1.000000,0.000001,True
2958,8,8,0.999934,0.000718,True
2959,8,8,0.911787,0.309980,True
2960,4,4,0.995412,0.031513,True
2961,1,1,0.999992,0.000111,True
2962,2,2,0.882221,0.444112,True
2963,0,0,0.758197,0.587141,True
2964,9,9,0.999099,0.007220,True
2965,4,4,0.983887,0.085930,True
2966,7,7,0.999994,0.000089,True
2967,4,4,0.965851,0.150263,True
2968,8,8,0.999998,0.000027,True
2969,0,0,0.999880,0.001281,True
2970,9,9,1.000000,0.000000,True
2971,0,0,0.718635,0.739880,True
2972,4,4,0.989691,0.072806,True
2973,2,2,0.874931,0.377155,True
2974,4,4,0.900932,0.381037,True
2975,5,5,0.998940,0.008555,True
2976,6,4,0.519593,0.692824,False
2977,3,3,0.999682,0.003105,True
2978,3,3,0.999962,0.000455,True
2979,9,9,1.000000,0.000000,True
2980,5,5,1.000000,0.000001,True
2981,9,9,0.999999,0.000016,True
2982,2,2,0.983425,0.089269,True
2983,2,2,0.951902,0.196492,True
2984,2,2,0.991085,0.055016,True
2985,0,0,0.999179,0.007345,True
2986,9,9,0.992383,0.044740,True
2987,0,0,0.936591,0.265780,True
2988,0,0,0.994566,0.036575,True
2989,4,4,0.914971,0.290911,True
2990,2,2,0.999590,0.003666,True
2991,0,0,0.964952,0.160301,True
2992,1,1,0.999981,0.000235,True
2993,6,6,0.602541,0.721417,True
2994,3,3,0.989353,0.066126,True
2995,1,1,1.000000,0.000000,True
2996,1,1,0.999999,0.000012,True
2997,1,1,0.999997,0.000040,True
2998,4,4,0.999424,0.004963,True
2999,8,8,0.999975,0.000301,True
3000,0,0,0.996781,0.023922,True
3001,3,3,0.996364,0.028510,True
3002,6,6,0.861963,0.570820,True
3003,7,7,0.999948,0.000608,True
3004,9,9,0.997822,0.017007,True
3005,8,8,0.953701,0.221254,True
3006,7,7,0.999148,0.006874,True
3007,1,1,0.999995,0.000078,True
3008,5,5,0.999971,0.000338,True
3009,5,5,0.999879,0.001350,True
3010,3,3,0.999925,0.000794,True
3011,8,8,0.999695,0.002820,True
3012,9,9,0.998643,0.010381,True
3013,6,6,0.970908,0.135115,True
3014,5,5,1.000000,0.000000,True
3015,1,1,0.999908,0.001036,True
3016,8,8,1.000000,0.000000,True
3017,7,7,0.999995,0.000076,True
3018,3,3,0.999995,0.000070,True
3019,9,9,0.977283,0.108865,True
3020,1,1,0.916723,0.308818,True
3021,4,4,0.945636,0.211261,True
3022,6,6,0.833826,0.486576,True
3023,5,5,0.999613,0.003501,True
3024,7,7,0.999999,0.000022,True
3025,9,9,0.955468,0.185180,True
3026,5,5,1.000000,0.000000,True
3027,0,0,0.995600,0.031680,True
3028,1,1,1.000000,0.000008,True
3029,4,4,0.867686,0.455654,True
3030,1,1,1.000000,0.000001,True
3031,3,3,0.965364,0.186936,True
3032,1,1,1.000000,0.000000,True
3033,4,4,0.828849,0.457886,True
3034,4,4,0.983203,0.093181,True
3035,6,6,0.540075,0.701836,True
3036,7,7,0.998287,0.013037,True
3037,8,8,0.999999,0.000013,True
3038,1,1,1.000000,0.000000,True
3039,6,6,0.505424,0.765843,True
3040,2,2,0.996627,0.025353,True
3041,3,3,0.870407,0.415694,True
3042,3,3,0.997972,0.015750,True
3043,3,3,0.784675,0.643890,True
3044,7,7,0.994662,0.033425,True
3045,7,7,1.000000,0.000002,True
3046,4,4,0.998664,0.010568,True
3047,3,3,0.990718,0.063881,True
3048,3,3,0.956968,0.215734,True
3049,1,1,0.999995,0.000066,True
3050,6,6,0.771817,0.568047,True
3051,9,9,0.984197,0.082098,True
3052,5,5,0.999999,0.000010,True
3053,9,9,1.000000,0.000001,True
3054,4,4,0.993233,0.044708,True
3055,3,3,0.999885,0.001316,True
3056,3,3,0.923624,0.284848,True
3057,2,2,0.980930,0.097655,True
3058,9,9,0.998806,0.009289,True
3059,6,6,0.944917,0.251874,True
3060,4,4,0.989992,0.059815,True
3061,2,2,0.999727,0.002680,True
3062,5,5,1.000000,0.000002,True
3063,5,5,0.999934,0.000745,True
3064,7,7,0.999784,0.002182,True
3065,2,2,0.991768,0.052945,True
3066,4,4,0.988830,0.061845,True
3067,5,5,0.999020,0.007816,True
3068,0,0,0.995951,0.028559,True
3069,1,1,0.998066,0.015219,True
3070,9,9,1.000000,0.000005,True
3071,0,0,0.972647,0.142830,True
3072,1,1,1.000000,0.000000,True
3073,6,6,0.644097,0.769501,True
3074,5,5,1.000000,0.000001,True
3075,7,7,0.990036,0.056279,True
3076,0,0,0.734559,0.623663,True
3077,1,1,0.999997,0.000041,True
3078,7,7,0.999994,0.000087,True
3079,8,8,1.000000,0.000001,True
3080,5,5,0.997318,0.020301,True
3081,9,9,1.000000,0.000001,True
3082,3,3,0.979427,0.112460,True
3083,2,2,0.885180,0.380462,True
3084,5,5,0.999975,0.000286,True
3085,3,3,0.958542,0.181177,True
3086,5,5,0.999999,0.000009,True
3087,3,3,0.977215,0.121464,True
3088,2,2,0.999630,0.003533,True
3089,4,4,0.971998,0.139343,True
3090,4,4,0.994838,0.032738,True
3091,6,6,0.984167,0.082000,True
3092,6,6,0.740568,0.647158,True
3093,3,3,0.998026,0.015289,True
3094,0,0,0.998990,0.008133,True
3095,8,8,0.999241,0.006533,True
3096,5,5,0.999994,0.000076,True
3097,1,1,0.999961,0.000434,True
3098,2,2,0.997178,0.021707,True
3099,7,7,0.999963,0.000436,True
3100,5,5,1.000000,0.000000,True
3101,3,3,0.896984,0.402628,True
3102,0,0,0.955582,0.205022,True
3103,4,4,0.777587,0.683780,True
3104,5,5,0.999999,0.000012,True
3105,6,6,0.593852,0.967115,True
3106,4,4,0.973256,0.131446,True
3107,5,5,0.999979,0.000263,True
3108,6,6,0.979411,0.100683,True
3109,4,4,0.920860,0.325733,True
3110,0,0,0.838080,0.658997,True
3111,1,1,0.999999,0.000008,True
3112,0,0,0.996771,0.023304,True
3113,8,8,0.999843,0.001720,True
3114,2,2,0.968364,0.144957,True
3115,8,8,0.938253,0.252811,True
3116,2,2,0.533076,0.845833,True
3117,4,4,0.910597,0.357098,True
3118,9,9,1.000000,0.000001,True
3119,7,7,0.999994,0.000084,True
3120,4,4,0.936957,0.306369,True
3121,9,9,0.999976,0.000319,True
3122,8,8,0.999601,0.003877,True
3123,1,1,1.000000,0.000000,True
3124,5,5,0.999759,0.002582,True
3125,6,6,0.827896,0.698089,True
3126,3,3,0.999746,0.002378,True
3127,6,6,0.987895,0.068083,True
3128,7,7,0.999927,0.000842,True
3129,5,5,0.999951,0.000556,True
3130,6,6,0.965068,0.151846,True
3131,9,9,0.977504,0.130808,True
3132,3,3,0.999888,0.001242,True
3133,3,3,0.749670,0.719264,True
3134,2,2,0.999511,0.004543,True
3135,6,6,0.883816,0.386138,True
3136,1,1,1.000000,0.000000,True
3137,4,4,0.845072,0.505441,True
3138,3,3,0.998325,0.013401,True
3139,0,0,0.995973,0.029158,True
3140,5,5,1.000000,0.000000,True
3141,0,0,0.787798,0.527165,True
3142,9,9,1.000000,0.000000,True
3143,8,8,0.999986,0.000171,True
3144,1,1,0.999602,0.003577,True
3145,2,2,0.987018,0.073080,True
3146,4,4,0.939663,0.269817,True
3147,0,0,0.999263,0.006297,True
3148,3,3,0.999433,0.005089,True
3149,0,6,0.614536,0.668586,False
3150,0,0,0.995135,0.031199,True
3151,3,3,0.999728,0.002597,True
3152,4,4,0.970831,0.145542,True
3153,9,9,0.929343,0.259041,True
3154,3,3,0.937912,0.251157,True
3155,1,1,1.000000,0.000000,True
3156,0,0,0.906019,0.326360,True
3157,8,8,0.999999,0.000012,True
3158,7,7,0.996429,0.025439,True
3159,1,1,1.000000,0.000000,True
3160,1,1,1.000000,0.000000,True
3161,5,5,1.000000,0.000000,True
3162,6,6,0.992534,0.046974,True
3163,4,4,0.999908,0.001016,True
3164,4,4,0.993601,0.038751,True
3165,1,1,1.000000,0.000004,True
3166,3,3,0.999889,0.001126,True
3167,9,9,0.999999,0.000009,True
3168,3,3,0.981170,0.102330,True
3169,5,5,0.999899,0.001105,True
3170,8,8,1.000000,0.000001,True
3171,7,7,0.999996,0.000059,True
3172,9,9,0.979727,0.120277,True
3173,9,9,1.000000,0.000000,True
3174,1,1,0.919433,0.282963,True
3175,7,7,0.999999,0.000009,True
3176,6,6,0.831693,0.589490,True
3177,7,7,0.990010,0.056001,True
3178,5,5,1.000000,0.000007,True
3179,0,0,0.999933,0.000741,True
3180,4,4,0.950153,0.270778,True
3181,2,2,0.554360,1.207661,True
3182,9,9,0.999996,0.000056,True
3183,0,0,0.955101,0.189915,True
3184,0,0,0.950033,0.217934,True
3185,6,6,0.973466,0.142100,True
3186,7,7,0.912035,0.333169,True
3187,1,1,1.000000,0.000001,True
3188,4,4,0.964282,0.174400,True
3189,1,1,1.000000,0.000000,True
3190,7,7,0.999997,0.000040,True
3191,4,4,0.977148,0.124428,True
3192,8,8,0.996543,0.025140,True
3193,4,4,0.601241,0.709843,True
3194,2,2,0.933414,0.274851,True
3195,6,6,0.981269,0.097311,True
3196,5,5,0.992650,0.046138,True
3197,2,2,0.990475,0.060688,True
3198,5,5,0.999998,0.000033,True
3199,0,0,0.712036,0.601230,True
3200,9,9,1.000000,0.000000,True
3201,3,3,0.988659,0.070060,True
3202,4,4,0.970280,0.134207,True
3203,9,9,0.999493,0.004373,True
3204,9,9,0.999990,0.000127,True
3205,1,1,0.999995,0.000064,True
3206,4,4,0.997919,0.014934,True
3207,4,4,0.997269,0.020339,True
3208,8,8,0.999998,0.000024,True
3209,4,4,0.989660,0.057872,True
3210,8,8,0.999992,0.000107,True
3211,2,2,0.796714,0.519407,True
3212,1,1,1.000000,0.000000,True
3213,7,9,0.737832,0.575593,False
3214,4,4,0.667382,0.637663,True
3215,6,6,0.930068,0.292758,True
3216,6,6,0.998835,0.009256,True
3217,6,6,0.540069,0.697083,True
3218,9,9,0.999984,0.000206,True
3219,0,0,0.928111,0.276350,True
3220,0,0,0.999592,0.003622,True
3221,8,8,0.996609,0.025201,True
3222,5,9,0.648916,0.653451,False
3223,3,3,0.823638,0.608140,True
